Construct Pair,Jaccard Similarity,Dice Coefficient
"('general', 'point')",0.7933884297520661,0.8847926267281107
"('general', 'Point')",0.7933884297520661,0.8847926267281107
"('general', 'project')",0.9669421487603306,0.9831932773109243
"('general', 'Project')",0.9669421487603306,0.9831932773109243
"('general', 'property')",0.0,0.0
"('general', 'Property')",0.9586776859504132,0.9789029535864979
"('general', 'PropertyStereotype')",0.0,0.0
"('general', 'propertyType')",0.9586776859504132,0.9789029535864979
"('general', 'quality')",0.37606837606837606,0.546583850931677
"('general', 'qualityNature')",0.0,0.0
"('general', 'quantity')",0.19658119658119658,0.32857142857142857
"('general', 'quantityNature')",0.0,0.0
"('general', 'Rectangle')",0.7933884297520661,0.8847926267281107
"('general', 'RectangularShape')",0.0,0.0
"('general', 'redefinesProperty')",0.008547008547008548,0.01694915254237288
"('general', 'Relation')",0.9586776859504132,0.9789029535864979
"('general', 'relationEnd')",0.9586776859504132,0.9789029535864979
"('general', 'RelationStereotype')",0.0,0.0
"('general', 'RelationView')",0.0,0.0
"('general', 'relator')",0.7416666666666667,0.8516746411483254
"('general', 'relatorNature')",0.0,0.0
"('general', 'restrictedTo')",0.9504132231404959,0.9745762711864406
"('general', 'role')",0.6890756302521008,0.8159203980099502
"('general', 'roleMixin')",0.4491525423728814,0.6198830409356725
"('general', 'shape')",0.7933884297520661,0.8847926267281107
"('general', 'Shape')",0.0,0.0
"('general', 'shared')",0.5811965811965812,0.7351351351351352
"('general', 'situation')",0.17796610169491525,0.302158273381295
"('general', 'situationNature')",0.0,0.0
"('general', 'sourceEnd')",0.9586776859504132,0.9789029535864979
"('general', 'sourceView')",0.8205128205128205,0.9014084507042254
"('general', 'specific')",1.0,1.0
"('general', 'stereotype')",0.9669421487603306,0.9831932773109243
"('general', 'Stereotype')",0.0,0.0
"('general', 'subCollectionOf')",0.05128205128205128,0.0975609756097561
"('general', 'subkind')",0.7521367521367521,0.8585365853658536
"('general', 'subQuantityOf')",0.03418803418803419,0.06611570247933884
"('general', 'subsetsProperty')",0.008547008547008548,0.01694915254237288
"('general', 'targetEnd')",0.9586776859504132,0.9789029535864979
"('general', 'targetView')",0.8205128205128205,0.9014084507042254
"('general', 'termination')",0.02564102564102564,0.05
"('general', 'text')",0.0,0.0
"('general', 'Text')",0.5299145299145299,0.6927374301675978
"('general', 'topLeftPosition')",0.7933884297520661,0.8847926267281107
"('general', 'triggers')",0.08547008547008547,0.15748031496062992
"('general', 'type')",0.2222222222222222,0.36363636363636365
"('general', 'typeNature')",0.0,0.0
"('general', 'upperBound')",0.9572649572649573,0.9781659388646288
"('general', 'width')",0.7933884297520661,0.8847926267281107
"('general', 'xCoordinate')",0.7933884297520661,0.8847926267281107
"('general', 'yCoordinate')",0.7933884297520661,0.8847926267281107
"('generalization', 'Generalization')",0.6153846153846154,0.7619047619047619
"('generalization', 'GeneralizationSet')",1.0,1.0
"('generalization', 'GeneralizationSetView')",0.0,0.0
"('generalization', 'GeneralizationView')",0.5849056603773585,0.7380952380952381
"('generalization', 'height')",0.5636363636363636,0.7209302325581395
"('generalization', 'historicalDependence')",0.14285714285714285,0.25
"('generalization', 'historicalRole')",0.0410958904109589,0.07894736842105263
"('generalization', 'historicalRoleMixin')",0.0273972602739726,0.05333333333333334
"('generalization', 'instantiation')",0.15584415584415584,0.2696629213483146
"('generalization', 'intrinsicModeNature')",0.0,0.0
"('generalization', 'isAbstract')",0.5950413223140496,0.7461139896373057
"('generalization', 'isComplete')",1.0,1.0
"('generalization', 'isDerived')",0.5950413223140496,0.7461139896373057
"('generalization', 'isDisjoint')",1.0,1.0
"('generalization', 'isExtensional')",0.5950413223140496,0.7461139896373057
"('generalization', 'isOrdered')",0.6,0.75
"('generalization', 'isPowertype')",0.5950413223140496,0.7461139896373057
"('generalization', 'isReadOnly')",0.6,0.75
"('generalization', 'isViewOf')",0.5636363636363636,0.7209302325581395
"('generalization', 'kind')",0.5727272727272728,0.7283236994219653
"('generalization', 'literal')",0.06666666666666667,0.125
"('generalization', 'Literal')",0.06666666666666667,0.125
"('generalization', 'lowerBound')",0.6428571428571429,0.782608695652174
"('generalization', 'manifestation')",0.09090909090909091,0.16666666666666666
"('generalization', 'material')",0.46511627906976744,0.6349206349206349
"('generalization', 'mediation')",0.5684210526315789,0.7248322147651006
"('generalization', 'memberOf')",0.2875,0.44660194174757284
"('generalization', 'mixin')",0.16049382716049382,0.2765957446808511
"('generalization', 'mode')",0.3978494623655914,0.5692307692307692
"('generalization', 'model.1')",0.5950413223140496,0.7461139896373057
"('generalization', 'ModelElement')",0.0,0.0
"('generalization', 'name')",0.5950413223140496,0.7461139896373057
"('generalization', 'NodeView')",0.0,0.0
"('generalization', 'none')",0.6,0.75
"('generalization', 'Note')",0.0,0.0
"('generalization', 'NoteView')",0.0,0.0
"('generalization', 'OntologicalNature')",0.0,0.0
"('generalization', 'OntoumlElement')",0.0,0.0
"('generalization', 'order')",0.5950413223140496,0.7461139896373057
"('generalization', 'owner')",0.0,0.0
"('generalization', 'Package')",0.5950413223140496,0.7461139896373057
"('generalization', 'PackageView')",0.0410958904109589,0.07894736842105263
"('generalization', 'participation')",0.25609756097560976,0.4077669902912621
"('generalization', 'participational')",0.0410958904109589,0.07894736842105263
"('generalization', 'Path')",0.5636363636363636,0.7209302325581395
"('generalization', 'phase')",0.3950617283950617,0.5663716814159292
"('generalization', 'phaseMixin')",0.08108108108108109,0.15
"('generalization', 'point')",0.5636363636363636,0.7209302325581395
"('generalization', 'Point')",0.5636363636363636,0.7209302325581395
"('generalization', 'project')",0.5950413223140496,0.7461139896373057
"('generalization', 'Project')",0.5950413223140496,0.7461139896373057
"('generalization', 'property')",0.0,0.0
"('generalization', 'Property')",0.6,0.75
"('generalization', 'PropertyStereotype')",0.0,0.0
"('generalization', 'propertyType')",0.6,0.75
"('generalization', 'quality')",0.30337078651685395,0.46551724137931033
"('generalization', 'qualityNature')",0.0,0.0
"('generalization', 'quantity')",0.1728395061728395,0.29473684210526313
"('generalization', 'quantityNature')",0.0,0.0
"('generalization', 'Rectangle')",0.5636363636363636,0.7209302325581395
"('generalization', 'RectangularShape')",0.0,0.0
"('generalization', 'redefinesProperty')",0.013888888888888888,0.0273972602739726
"('generalization', 'Relation')",0.6,0.75
"('generalization', 'relationEnd')",0.6,0.75
"('generalization', 'RelationStereotype')",0.0,0.0
"('generalization', 'RelationView')",0.0,0.0
"('generalization', 'relator')",0.5922330097087378,0.7439024390243902
"('generalization', 'relatorNature')",0.0,0.0
"('generalization', 'restrictedTo')",0.6050420168067226,0.7539267015706806
"('generalization', 'role')",0.4716981132075472,0.6410256410256411
"('generalization', 'roleMixin')",0.4157303370786517,0.5873015873015873
"('generalization', 'shape')",0.5636363636363636,0.7209302325581395
"('generalization', 'Shape')",0.0,0.0
"('generalization', 'shared')",0.42857142857142855,0.6
"('generalization', 'situation')",0.20512820512820512,0.3404255319148936
"('generalization', 'situationNature')",0.0,0.0
"('generalization', 'sourceEnd')",0.6,0.75
"('generalization', 'sourceView')",0.5849056603773585,0.7380952380952381
"('generalization', 'specific')",0.6153846153846154,0.7619047619047619
"('generalization', 'stereotype')",0.5950413223140496,0.7461139896373057
"('generalization', 'Stereotype')",0.0,0.0
"('generalization', 'subCollectionOf')",0.05405405405405406,0.10256410256410256
"('generalization', 'subkind')",0.6161616161616161,0.7625
"('generalization', 'subQuantityOf')",0.02702702702702703,0.05263157894736842
"('generalization', 'subsetsProperty')",0.013888888888888888,0.0273972602739726
"('generalization', 'targetEnd')",0.6,0.75
"('generalization', 'targetView')",0.5849056603773585,0.7380952380952381
"('generalization', 'termination')",0.0273972602739726,0.05333333333333334
"('generalization', 'text')",0.0,0.0
"('generalization', 'Text')",0.8611111111111112,0.9253731343283582
"('generalization', 'topLeftPosition')",0.5636363636363636,0.7209302325581395
"('generalization', 'triggers')",0.10810810810810811,0.1951219512195122
"('generalization', 'type')",0.1951219512195122,0.32653061224489793
"('generalization', 'typeNature')",0.0,0.0
"('generalization', 'upperBound')",0.6428571428571429,0.782608695652174
"('generalization', 'width')",0.5636363636363636,0.7209302325581395
"('generalization', 'xCoordinate')",0.5636363636363636,0.7209302325581395
"('generalization', 'yCoordinate')",0.5636363636363636,0.7209302325581395
"('Generalization', 'GeneralizationSet')",0.6153846153846154,0.7619047619047619
"('Generalization', 'GeneralizationSetView')",0.0,0.0
"('Generalization', 'GeneralizationView')",0.8205128205128205,0.9014084507042254
"('Generalization', 'height')",0.7933884297520661,0.8847926267281107
"('Generalization', 'historicalDependence')",0.13675213675213677,0.24060150375939848
"('Generalization', 'historicalRole')",0.03418803418803419,0.06611570247933884
"('Generalization', 'historicalRoleMixin')",0.02564102564102564,0.05
"('Generalization', 'instantiation')",0.1452991452991453,0.2537313432835821
"('Generalization', 'intrinsicModeNature')",0.0,0.0
"('Generalization', 'isAbstract')",0.9669421487603306,0.9831932773109243
"('Generalization', 'isComplete')",0.6153846153846154,0.7619047619047619
"('Generalization', 'isDerived')",0.9669421487603306,0.9831932773109243
"('Generalization', 'isDisjoint')",0.6153846153846154,0.7619047619047619
"('Generalization', 'isExtensional')",0.9669421487603306,0.9831932773109243
"('Generalization', 'isOrdered')",0.9586776859504132,0.9789029535864979
"('Generalization', 'isPowertype')",0.9669421487603306,0.9831932773109243
"('Generalization', 'isReadOnly')",0.9586776859504132,0.9789029535864979
"('Generalization', 'isViewOf')",0.7933884297520661,0.8847926267281107
"('Generalization', 'kind')",0.8319327731092437,0.908256880733945
"('Generalization', 'literal')",0.06837606837606838,0.128
"('Generalization', 'Literal')",0.06837606837606838,0.128
"('Generalization', 'lowerBound')",0.9572649572649573,0.9781659388646288
"('Generalization', 'manifestation')",0.10256410256410256,0.18604651162790697
"('Generalization', 'material')",0.46153846153846156,0.631578947368421
"('Generalization', 'mediation')",0.6581196581196581,0.7938144329896907
"('Generalization', 'memberOf')",0.26495726495726496,0.4189189189189189
"('Generalization', 'mixin')",0.18803418803418803,0.31654676258992803
"('Generalization', 'mode')",0.49572649572649574,0.6628571428571428
"('Generalization', 'model.1')",0.9669421487603306,0.9831932773109243
"('Generalization', 'ModelElement')",0.0,0.0
"('Generalization', 'name')",0.9669421487603306,0.9831932773109243
"('Generalization', 'NodeView')",0.0,0.0
"('Generalization', 'none')",0.9586776859504132,0.9789029535864979
"('Generalization', 'Note')",0.0,0.0
"('Generalization', 'NoteView')",0.0,0.0
"('Generalization', 'OntologicalNature')",0.0,0.0
"('Generalization', 'OntoumlElement')",0.0,0.0
"('Generalization', 'order')",0.9669421487603306,0.9831932773109243
"('Generalization', 'owner')",0.0,0.0
"('Generalization', 'Package')",0.9669421487603306,0.9831932773109243
"('Generalization', 'PackageView')",0.03418803418803419,0.06611570247933884
"('Generalization', 'participation')",0.26495726495726496,0.4189189189189189
"('Generalization', 'participational')",0.03418803418803419,0.06611570247933884
"('Generalization', 'Path')",0.7933884297520661,0.8847926267281107
"('Generalization', 'phase')",0.3504273504273504,0.5189873417721519
"('Generalization', 'phaseMixin')",0.06837606837606838,0.128
"('Generalization', 'point')",0.7933884297520661,0.8847926267281107
"('Generalization', 'Point')",0.7933884297520661,0.8847926267281107
"('Generalization', 'project')",0.9669421487603306,0.9831932773109243
"('Generalization', 'Project')",0.9669421487603306,0.9831932773109243
"('Generalization', 'property')",0.0,0.0
"('Generalization', 'Property')",0.9586776859504132,0.9789029535864979
"('Generalization', 'PropertyStereotype')",0.0,0.0
"('Generalization', 'propertyType')",0.9586776859504132,0.9789029535864979
"('Generalization', 'quality')",0.37606837606837606,0.546583850931677
"('Generalization', 'qualityNature')",0.0,0.0
"('Generalization', 'quantity')",0.19658119658119658,0.32857142857142857
"('Generalization', 'quantityNature')",0.0,0.0
"('Generalization', 'Rectangle')",0.7933884297520661,0.8847926267281107
"('Generalization', 'RectangularShape')",0.0,0.0
"('Generalization', 'redefinesProperty')",0.008547008547008548,0.01694915254237288
"('Generalization', 'Relation')",0.9586776859504132,0.9789029535864979
"('Generalization', 'relationEnd')",0.9586776859504132,0.9789029535864979
"('Generalization', 'RelationStereotype')",0.0,0.0
"('Generalization', 'RelationView')",0.0,0.0
"('Generalization', 'relator')",0.7416666666666667,0.8516746411483254
"('Generalization', 'relatorNature')",0.0,0.0
"('Generalization', 'restrictedTo')",0.9504132231404959,0.9745762711864406
"('Generalization', 'role')",0.6890756302521008,0.8159203980099502
"('Generalization', 'roleMixin')",0.4491525423728814,0.6198830409356725
"('Generalization', 'shape')",0.7933884297520661,0.8847926267281107
"('Generalization', 'Shape')",0.0,0.0
"('Generalization', 'shared')",0.5811965811965812,0.7351351351351352
"('Generalization', 'situation')",0.17796610169491525,0.302158273381295
"('Generalization', 'situationNature')",0.0,0.0
"('Generalization', 'sourceEnd')",0.9586776859504132,0.9789029535864979
"('Generalization', 'sourceView')",0.8205128205128205,0.9014084507042254
"('Generalization', 'specific')",1.0,1.0
"('Generalization', 'stereotype')",0.9669421487603306,0.9831932773109243
"('Generalization', 'Stereotype')",0.0,0.0
"('Generalization', 'subCollectionOf')",0.05128205128205128,0.0975609756097561
"('Generalization', 'subkind')",0.7521367521367521,0.8585365853658536
"('Generalization', 'subQuantityOf')",0.03418803418803419,0.06611570247933884
"('Generalization', 'subsetsProperty')",0.008547008547008548,0.01694915254237288
"('Generalization', 'targetEnd')",0.9586776859504132,0.9789029535864979
"('Generalization', 'targetView')",0.8205128205128205,0.9014084507042254
"('Generalization', 'termination')",0.02564102564102564,0.05
"('Generalization', 'text')",0.0,0.0
"('Generalization', 'Text')",0.5299145299145299,0.6927374301675978
"('Generalization', 'topLeftPosition')",0.7933884297520661,0.8847926267281107
"('Generalization', 'triggers')",0.08547008547008547,0.15748031496062992
"('Generalization', 'type')",0.2222222222222222,0.36363636363636365
"('Generalization', 'typeNature')",0.0,0.0
"('Generalization', 'upperBound')",0.9572649572649573,0.9781659388646288
"('Generalization', 'width')",0.7933884297520661,0.8847926267281107
"('Generalization', 'xCoordinate')",0.7933884297520661,0.8847926267281107
"('Generalization', 'yCoordinate')",0.7933884297520661,0.8847926267281107
"('GeneralizationSet', 'GeneralizationSetView')",0.0,0.0
"('GeneralizationSet', 'GeneralizationView')",0.5849056603773585,0.7380952380952381
"('GeneralizationSet', 'height')",0.5636363636363636,0.7209302325581395
"('GeneralizationSet', 'historicalDependence')",0.14285714285714285,0.25
"('GeneralizationSet', 'historicalRole')",0.0410958904109589,0.07894736842105263
"('GeneralizationSet', 'historicalRoleMixin')",0.0273972602739726,0.05333333333333334
"('GeneralizationSet', 'instantiation')",0.15584415584415584,0.2696629213483146
"('GeneralizationSet', 'intrinsicModeNature')",0.0,0.0
"('GeneralizationSet', 'isAbstract')",0.5950413223140496,0.7461139896373057
"('GeneralizationSet', 'isComplete')",1.0,1.0
"('GeneralizationSet', 'isDerived')",0.5950413223140496,0.7461139896373057
"('GeneralizationSet', 'isDisjoint')",1.0,1.0
"('GeneralizationSet', 'isExtensional')",0.5950413223140496,0.7461139896373057
"('GeneralizationSet', 'isOrdered')",0.6,0.75
"('GeneralizationSet', 'isPowertype')",0.5950413223140496,0.7461139896373057
"('GeneralizationSet', 'isReadOnly')",0.6,0.75
"('GeneralizationSet', 'isViewOf')",0.5636363636363636,0.7209302325581395
"('GeneralizationSet', 'kind')",0.5727272727272728,0.7283236994219653
"('GeneralizationSet', 'literal')",0.06666666666666667,0.125
"('GeneralizationSet', 'Literal')",0.06666666666666667,0.125
"('GeneralizationSet', 'lowerBound')",0.6428571428571429,0.782608695652174
"('GeneralizationSet', 'manifestation')",0.09090909090909091,0.16666666666666666
"('GeneralizationSet', 'material')",0.46511627906976744,0.6349206349206349
"('GeneralizationSet', 'mediation')",0.5684210526315789,0.7248322147651006
"('GeneralizationSet', 'memberOf')",0.2875,0.44660194174757284
"('GeneralizationSet', 'mixin')",0.16049382716049382,0.2765957446808511
"('GeneralizationSet', 'mode')",0.3978494623655914,0.5692307692307692
"('GeneralizationSet', 'model.1')",0.5950413223140496,0.7461139896373057
"('GeneralizationSet', 'ModelElement')",0.0,0.0
"('GeneralizationSet', 'name')",0.5950413223140496,0.7461139896373057
"('GeneralizationSet', 'NodeView')",0.0,0.0
"('GeneralizationSet', 'none')",0.6,0.75
"('GeneralizationSet', 'Note')",0.0,0.0
"('GeneralizationSet', 'NoteView')",0.0,0.0
"('GeneralizationSet', 'OntologicalNature')",0.0,0.0
"('GeneralizationSet', 'OntoumlElement')",0.0,0.0
"('GeneralizationSet', 'order')",0.5950413223140496,0.7461139896373057
"('GeneralizationSet', 'owner')",0.0,0.0
"('GeneralizationSet', 'Package')",0.5950413223140496,0.7461139896373057
"('GeneralizationSet', 'PackageView')",0.0410958904109589,0.07894736842105263
"('GeneralizationSet', 'participation')",0.25609756097560976,0.4077669902912621
"('GeneralizationSet', 'participational')",0.0410958904109589,0.07894736842105263
"('GeneralizationSet', 'Path')",0.5636363636363636,0.7209302325581395
"('GeneralizationSet', 'phase')",0.3950617283950617,0.5663716814159292
"('GeneralizationSet', 'phaseMixin')",0.08108108108108109,0.15
"('GeneralizationSet', 'point')",0.5636363636363636,0.7209302325581395
"('GeneralizationSet', 'Point')",0.5636363636363636,0.7209302325581395
"('GeneralizationSet', 'project')",0.5950413223140496,0.7461139896373057
"('GeneralizationSet', 'Project')",0.5950413223140496,0.7461139896373057
"('GeneralizationSet', 'property')",0.0,0.0
"('GeneralizationSet', 'Property')",0.6,0.75
"('GeneralizationSet', 'PropertyStereotype')",0.0,0.0
"('GeneralizationSet', 'propertyType')",0.6,0.75
"('GeneralizationSet', 'quality')",0.30337078651685395,0.46551724137931033
"('GeneralizationSet', 'qualityNature')",0.0,0.0
"('GeneralizationSet', 'quantity')",0.1728395061728395,0.29473684210526313
"('GeneralizationSet', 'quantityNature')",0.0,0.0
"('GeneralizationSet', 'Rectangle')",0.5636363636363636,0.7209302325581395
"('GeneralizationSet', 'RectangularShape')",0.0,0.0
"('GeneralizationSet', 'redefinesProperty')",0.013888888888888888,0.0273972602739726
"('GeneralizationSet', 'Relation')",0.6,0.75
"('GeneralizationSet', 'relationEnd')",0.6,0.75
"('GeneralizationSet', 'RelationStereotype')",0.0,0.0
"('GeneralizationSet', 'RelationView')",0.0,0.0
"('GeneralizationSet', 'relator')",0.5922330097087378,0.7439024390243902
"('GeneralizationSet', 'relatorNature')",0.0,0.0
"('GeneralizationSet', 'restrictedTo')",0.6050420168067226,0.7539267015706806
"('GeneralizationSet', 'role')",0.4716981132075472,0.6410256410256411
"('GeneralizationSet', 'roleMixin')",0.4157303370786517,0.5873015873015873
"('GeneralizationSet', 'shape')",0.5636363636363636,0.7209302325581395
"('GeneralizationSet', 'Shape')",0.0,0.0
"('GeneralizationSet', 'shared')",0.42857142857142855,0.6
"('GeneralizationSet', 'situation')",0.20512820512820512,0.3404255319148936
"('GeneralizationSet', 'situationNature')",0.0,0.0
"('GeneralizationSet', 'sourceEnd')",0.6,0.75
"('GeneralizationSet', 'sourceView')",0.5849056603773585,0.7380952380952381
"('GeneralizationSet', 'specific')",0.6153846153846154,0.7619047619047619
"('GeneralizationSet', 'stereotype')",0.5950413223140496,0.7461139896373057
"('GeneralizationSet', 'Stereotype')",0.0,0.0
"('GeneralizationSet', 'subCollectionOf')",0.05405405405405406,0.10256410256410256
"('GeneralizationSet', 'subkind')",0.6161616161616161,0.7625
"('GeneralizationSet', 'subQuantityOf')",0.02702702702702703,0.05263157894736842
"('GeneralizationSet', 'subsetsProperty')",0.013888888888888888,0.0273972602739726
"('GeneralizationSet', 'targetEnd')",0.6,0.75
"('GeneralizationSet', 'targetView')",0.5849056603773585,0.7380952380952381
"('GeneralizationSet', 'termination')",0.0273972602739726,0.05333333333333334
"('GeneralizationSet', 'text')",0.0,0.0
"('GeneralizationSet', 'Text')",0.8611111111111112,0.9253731343283582
"('GeneralizationSet', 'topLeftPosition')",0.5636363636363636,0.7209302325581395
"('GeneralizationSet', 'triggers')",0.10810810810810811,0.1951219512195122
"('GeneralizationSet', 'type')",0.1951219512195122,0.32653061224489793
"('GeneralizationSet', 'typeNature')",0.0,0.0
"('GeneralizationSet', 'upperBound')",0.6428571428571429,0.782608695652174
"('GeneralizationSet', 'width')",0.5636363636363636,0.7209302325581395
"('GeneralizationSet', 'xCoordinate')",0.5636363636363636,0.7209302325581395
"('GeneralizationSet', 'yCoordinate')",0.5636363636363636,0.7209302325581395
"('GeneralizationSetView', 'GeneralizationView')",0.0,0.0
"('GeneralizationSetView', 'height')",0.0,0.0
"('GeneralizationSetView', 'historicalDependence')",0.0,0.0
"('GeneralizationSetView', 'historicalRole')",0.0,0.0
"('GeneralizationSetView', 'historicalRoleMixin')",0.0,0.0
"('GeneralizationSetView', 'instantiation')",0.0,0.0
"('GeneralizationSetView', 'intrinsicModeNature')",0.0,0.0
"('GeneralizationSetView', 'isAbstract')",0.0,0.0
"('GeneralizationSetView', 'isComplete')",0.0,0.0
"('GeneralizationSetView', 'isDerived')",0.0,0.0
"('GeneralizationSetView', 'isDisjoint')",0.0,0.0
"('GeneralizationSetView', 'isExtensional')",0.0,0.0
"('GeneralizationSetView', 'isOrdered')",0.0,0.0
"('GeneralizationSetView', 'isPowertype')",0.0,0.0
"('GeneralizationSetView', 'isReadOnly')",0.0,0.0
"('GeneralizationSetView', 'isViewOf')",0.0,0.0
"('GeneralizationSetView', 'kind')",0.0,0.0
"('GeneralizationSetView', 'literal')",0.0,0.0
"('GeneralizationSetView', 'Literal')",0.0,0.0
"('GeneralizationSetView', 'lowerBound')",0.0,0.0
"('GeneralizationSetView', 'manifestation')",0.0,0.0
"('GeneralizationSetView', 'material')",0.0,0.0
"('GeneralizationSetView', 'mediation')",0.0,0.0
"('GeneralizationSetView', 'memberOf')",0.0,0.0
"('GeneralizationSetView', 'mixin')",0.0,0.0
"('GeneralizationSetView', 'mode')",0.0,0.0
"('GeneralizationSetView', 'model.1')",0.0,0.0
"('GeneralizationSetView', 'ModelElement')",0.0,0.0
"('GeneralizationSetView', 'name')",0.0,0.0
"('GeneralizationSetView', 'NodeView')",0.0,0.0
"('GeneralizationSetView', 'none')",0.0,0.0
"('GeneralizationSetView', 'Note')",0.0,0.0
"('GeneralizationSetView', 'NoteView')",0.0,0.0
"('GeneralizationSetView', 'OntologicalNature')",0.0,0.0
"('GeneralizationSetView', 'OntoumlElement')",0.0,0.0
"('GeneralizationSetView', 'order')",0.0,0.0
"('GeneralizationSetView', 'owner')",0.0,0.0
"('GeneralizationSetView', 'Package')",0.0,0.0
"('GeneralizationSetView', 'PackageView')",0.0,0.0
"('GeneralizationSetView', 'participation')",0.0,0.0
"('GeneralizationSetView', 'participational')",0.0,0.0
"('GeneralizationSetView', 'Path')",0.0,0.0
"('GeneralizationSetView', 'phase')",0.0,0.0
"('GeneralizationSetView', 'phaseMixin')",0.0,0.0
"('GeneralizationSetView', 'point')",0.0,0.0
"('GeneralizationSetView', 'Point')",0.0,0.0
"('GeneralizationSetView', 'project')",0.0,0.0
"('GeneralizationSetView', 'Project')",0.0,0.0
"('GeneralizationSetView', 'property')",0.0,0.0
"('GeneralizationSetView', 'Property')",0.0,0.0
"('GeneralizationSetView', 'PropertyStereotype')",0.0,0.0
"('GeneralizationSetView', 'propertyType')",0.0,0.0
"('GeneralizationSetView', 'quality')",0.0,0.0
"('GeneralizationSetView', 'qualityNature')",0.0,0.0
"('GeneralizationSetView', 'quantity')",0.0,0.0
"('GeneralizationSetView', 'quantityNature')",0.0,0.0
"('GeneralizationSetView', 'Rectangle')",0.0,0.0
"('GeneralizationSetView', 'RectangularShape')",0.0,0.0
"('GeneralizationSetView', 'redefinesProperty')",0.0,0.0
"('GeneralizationSetView', 'Relation')",0.0,0.0
"('GeneralizationSetView', 'relationEnd')",0.0,0.0
"('GeneralizationSetView', 'RelationStereotype')",0.0,0.0
"('GeneralizationSetView', 'RelationView')",0.0,0.0
"('GeneralizationSetView', 'relator')",0.0,0.0
"('GeneralizationSetView', 'relatorNature')",0.0,0.0
"('GeneralizationSetView', 'restrictedTo')",0.0,0.0
"('GeneralizationSetView', 'role')",0.0,0.0
"('GeneralizationSetView', 'roleMixin')",0.0,0.0
"('GeneralizationSetView', 'shape')",0.0,0.0
"('GeneralizationSetView', 'Shape')",0.0,0.0
"('GeneralizationSetView', 'shared')",0.0,0.0
"('GeneralizationSetView', 'situation')",0.0,0.0
"('GeneralizationSetView', 'situationNature')",0.0,0.0
"('GeneralizationSetView', 'sourceEnd')",0.0,0.0
"('GeneralizationSetView', 'sourceView')",0.0,0.0
"('GeneralizationSetView', 'specific')",0.0,0.0
"('GeneralizationSetView', 'stereotype')",0.0,0.0
"('GeneralizationSetView', 'Stereotype')",0.0,0.0
"('GeneralizationSetView', 'subCollectionOf')",0.0,0.0
"('GeneralizationSetView', 'subkind')",0.0,0.0
"('GeneralizationSetView', 'subQuantityOf')",0.0,0.0
"('GeneralizationSetView', 'subsetsProperty')",0.0,0.0
"('GeneralizationSetView', 'targetEnd')",0.0,0.0
"('GeneralizationSetView', 'targetView')",0.0,0.0
"('GeneralizationSetView', 'termination')",0.0,0.0
"('GeneralizationSetView', 'text')",0.0,0.0
"('GeneralizationSetView', 'Text')",0.0,0.0
"('GeneralizationSetView', 'topLeftPosition')",0.0,0.0
"('GeneralizationSetView', 'triggers')",0.0,0.0
"('GeneralizationSetView', 'type')",0.0,0.0
"('GeneralizationSetView', 'typeNature')",0.0,0.0
"('GeneralizationSetView', 'upperBound')",0.0,0.0
"('GeneralizationSetView', 'width')",0.0,0.0
"('GeneralizationSetView', 'xCoordinate')",0.0,0.0
"('GeneralizationSetView', 'yCoordinate')",0.0,0.0
"('GeneralizationView', 'height')",0.96,0.9795918367346939
"('GeneralizationView', 'historicalDependence')",0.13131313131313133,0.23214285714285715
"('GeneralizationView', 'historicalRole')",0.030927835051546393,0.06
"('GeneralizationView', 'historicalRoleMixin')",0.03125,0.06060606060606061
"('GeneralizationView', 'instantiation')",0.15306122448979592,0.26548672566371684
"('GeneralizationView', 'intrinsicModeNature')",0.0,0.0
"('GeneralizationView', 'isAbstract')",0.7933884297520661,0.8847926267281107
"('GeneralizationView', 'isComplete')",0.5849056603773585,0.7380952380952381
"('GeneralizationView', 'isDerived')",0.7933884297520661,0.8847926267281107
"('GeneralizationView', 'isDisjoint')",0.5849056603773585,0.7380952380952381
"('GeneralizationView', 'isExtensional')",0.7933884297520661,0.8847926267281107
"('GeneralizationView', 'isOrdered')",0.7851239669421488,0.8796296296296297
"('GeneralizationView', 'isPowertype')",0.7933884297520661,0.8847926267281107
"('GeneralizationView', 'isReadOnly')",0.7851239669421488,0.8796296296296297
"('GeneralizationView', 'isViewOf')",0.96,0.9795918367346939
"('GeneralizationView', 'kind')",0.6694915254237288,0.8020304568527918
"('GeneralizationView', 'literal')",0.07216494845360824,0.1346153846153846
"('GeneralizationView', 'Literal')",0.07216494845360824,0.1346153846153846
"('GeneralizationView', 'lowerBound')",0.7777777777777778,0.875
"('GeneralizationView', 'manifestation')",0.10204081632653061,0.18518518518518517
"('GeneralizationView', 'material')",0.40186915887850466,0.5733333333333334
"('GeneralizationView', 'mediation')",0.5446428571428571,0.7052023121387283
"('GeneralizationView', 'memberOf')",0.24509803921568626,0.3937007874015748
"('GeneralizationView', 'mixin')",0.1346153846153846,0.23728813559322035
"('GeneralizationView', 'mode')",0.41284403669724773,0.5844155844155844
"('GeneralizationView', 'model.1')",0.7933884297520661,0.8847926267281107
"('GeneralizationView', 'ModelElement')",0.0,0.0
"('GeneralizationView', 'name')",0.7933884297520661,0.8847926267281107
"('GeneralizationView', 'NodeView')",0.0,0.0
"('GeneralizationView', 'none')",0.7851239669421488,0.8796296296296297
"('GeneralizationView', 'Note')",0.0,0.0
"('GeneralizationView', 'NoteView')",0.0,0.0
